brewery_name,review_time,review_overall,review_aroma,review_profilename,beer_style,review_taste,beer_name,beer_beerid
Spaten-Franziskaner-Bräu,1.025437612E9,3.5,3.0,BitteBier,Dunkelweizen,3.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.025285142E9,4.0,3.5,Jason,Dunkelweizen,3.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.024325836E9,3.5,3.5,StevieW,Dunkelweizen,3.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.024297341E9,3.5,4.0,psugrad98,Dunkelweizen,3.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.022852572E9,3.5,4.0,Thrasher,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.022609901E9,4.0,4.0,Wildman,Dunkelweizen,3.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.022014867E9,4.0,3.5,Tim,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.019678104E9,3.5,4.5,marc77,Dunkelweizen,4.5,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.018988702E9,4.5,4.0,frank4sail,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.01569739E9,4.0,4.0,WilliamPhilaPa,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.013460602E9,4.5,4.5,fdoosey,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.010527205E9,3.0,3.0,QXSTER1,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.01001405E9,4.0,3.0,bk3nj,Dunkelweizen,4.0,Franziskaner Hefe-Weisse Dunkel,924.0
Spaten-Franziskaner-Bräu,1.021842108E9,5.0,4.0,Bighuge,Maibock / Helles Bock,4.5,Spaten Maibock / Premium Bock,3744.0
Spaten-Franziskaner-Bräu,1.026116656E9,4.0,4.0,ADR,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.040384278E9,4.0,3.0,Pineywoodsrooter,Munich Helles Lager,3.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.040152782E9,4.5,3.5,BeerAngel,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.03844405E9,4.0,3.0,cokes,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.038355412E9,4.0,3.0,Morris729,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.037665383E9,3.5,3.5,ipogios,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.029396475E9,4.0,3.5,ryanocerus,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.02898565E9,3.0,3.0,Wildman,Munich Helles Lager,3.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.028955179E9,3.5,3.0,rastaman,Munich Helles Lager,3.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.027776633E9,4.5,3.0,DarthMalt,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.026390188E9,4.5,3.5,Longstaff,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.026376808E9,4.0,3.0,Jdiddy,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.026245203E9,3.5,3.5,ElGuapo,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.026053046E9,3.0,3.0,StevieW,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.026021165E9,4.5,4.0,goindownsouth,Munich Helles Lager,4.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.024658139E9,3.5,3.5,frank4sail,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.023216268E9,4.5,3.0,AaronRed,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.022355851E9,4.0,3.5,jackndan,Munich Helles Lager,4.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.022183243E9,3.5,3.5,psugrad98,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.020422146E9,3.0,3.0,packetknife,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.019817494E9,3.5,3.5,John,Munich Helles Lager,3.5,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.014156174E9,4.5,3.5,WilliamPhilaPa,Munich Helles Lager,4.0,Spaten Münchner Hell (Premium Lager),1944.0
Spaten-Franziskaner-Bräu,1.039362643E9,4.0,3.0,Mark,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.039213332E9,3.5,3.5,Morris729,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.037772243E9,4.0,4.0,bmills1608,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.036168385E9,3.5,2.0,bditty187,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.035890105E9,4.5,4.5,ryanocerus,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.035123212E9,3.5,3.0,Jdiddy,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.035113718E9,1.5,1.5,AaronRed,Märzen / Oktoberfest,2.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.034665328E9,4.5,3.5,jmatthew,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.034583027E9,4.5,4.0,doho95fu,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.034528789E9,4.0,4.0,John,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.034325384E9,4.5,3.5,Bierman9,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03368678E9,4.0,3.5,Jon,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.033672235E9,4.0,4.0,kunzbrew,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03328483E9,4.0,4.0,BillyBrew,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.033243961E9,3.5,4.0,BeerAngel,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.033158908E9,4.0,3.5,brsett,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032799295E9,4.5,3.0,Lupe,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032723193E9,4.5,4.0,BeerBob,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03271999E9,4.5,3.5,NeroFiddled,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032628601E9,4.0,4.0,Thrasher,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032553238E9,4.0,4.0,usualpulp,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032546388E9,4.0,3.5,HopheadEd,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03250976E9,4.0,3.5,inebrius,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032374796E9,4.0,4.0,beernut7,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03235949E9,3.5,3.0,uglyguy,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032353706E9,3.5,2.0,Aesop,Märzen / Oktoberfest,3.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032295814E9,2.0,3.0,Jason,Märzen / Oktoberfest,3.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032294813E9,2.5,2.5,Bighuge,Märzen / Oktoberfest,2.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03226155E9,5.0,4.0,jackndan,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032168062E9,3.5,2.0,whit,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.032084812E9,3.0,3.0,Pegasus,Märzen / Oktoberfest,3.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.031087568E9,4.0,4.0,Murph,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.030687404E9,4.5,3.5,beerluvr,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.030362012E9,4.5,4.0,Longstaff,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.03035128E9,4.5,4.0,WilliamPhilaPa,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.028673437E9,4.5,3.0,SeanLassiter,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.028658331E9,3.5,3.0,DarthMalt,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.027229316E9,4.0,4.0,StevieW,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.026245368E9,4.0,4.0,ElGuapo,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.025454721E9,4.0,2.5,StevieW,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.021914841E9,4.5,4.0,weissbierhead,Märzen / Oktoberfest,4.0,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.01700439E9,4.5,4.5,marc77,Märzen / Oktoberfest,4.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Spaten-Franziskaner-Bräu,1.014895428E9,3.0,3.0,ADR,Märzen / Oktoberfest,3.5,Spaten Oktoberfestbier Ur-Märzen,582.0
Grupo Modelo S.A. de C.V.,1.0311012E9,3.5,2.0,uglyguy,American Adjunct Lager,2.0,Corona Extra,232.0
Grupo Modelo S.A. de C.V.,1.022259588E9,4.0,3.0,stoutman,American Adjunct Lager,3.5,Corona Extra,232.0
Spaten-Franziskaner-Bräu,1.02166796E9,4.0,3.0,marc77,Kristalweizen,3.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.019577351E9,4.0,3.5,Thrasher,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.016997959E9,4.5,4.0,mickeymac,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.014605859E9,3.5,3.0,rastaman,Kristalweizen,2.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.039036997E9,4.5,4.5,Morris729,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.039021584E9,4.0,4.0,Kwak,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.039015826E9,4.0,4.0,Gusler,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.038845152E9,2.0,3.0,mzwolinski,Kristalweizen,2.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.03838262E9,4.0,4.0,bewareOFpenguin,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.021903488E9,4.0,3.0,Tim,Kristalweizen,3.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.037830548E9,3.0,3.5,TheLongBeachBum,Kristalweizen,3.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.037457404E9,4.5,4.0,NeroFiddled,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.035914422E9,4.0,4.0,bditty187,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.033881835E9,4.5,4.5,inebrius,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.030373808E9,4.0,4.0,BeerManDan,Kristalweizen,3.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.029435548E9,4.0,3.5,AaronRed,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.027436471E9,3.5,3.5,aracauna,Kristalweizen,3.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.02639678E9,4.0,4.0,goindownsouth,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.024512989E9,5.0,4.0,StevieW,Kristalweizen,4.5,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.022949915E9,4.0,3.5,Suds,Kristalweizen,4.0,Franziskaner Club-Weisse Kristalklar,904.0
Spaten-Franziskaner-Bräu,1.04038476E9,4.0,3.5,kelticblood,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.039093996E9,4.5,4.0,stegmakk,Doppelbock,5.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.038932458E9,4.0,4.0,aaronh,Doppelbock,5.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.038896799E9,4.0,4.0,maxpower,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.038420731E9,3.0,4.0,weissbierhead,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.037951277E9,3.5,3.5,ipogios,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.037084265E9,4.0,4.0,bmills1608,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.036610628E9,2.0,3.5,brsett,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.034694298E9,4.0,4.0,jtw5877,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.033576639E9,4.5,4.0,Gusler,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.033370977E9,4.0,4.0,zerk,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.033245026E9,4.0,4.0,BeerAngel,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.032805145E9,4.0,4.0,MaineBeerMan,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.032717043E9,4.5,4.5,NeroFiddled,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.032590861E9,4.5,4.0,BeerBob,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.032289877E9,4.0,3.5,bditty187,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.032282923E9,3.5,3.5,Lupe,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.031259504E9,3.5,4.5,BitteBier,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.030086671E9,3.5,4.0,Reverand,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.029346183E9,4.0,4.0,Wildman,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.028645342E9,3.0,3.5,StevieW,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.026677372E9,4.0,3.5,Todd,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.026020967E9,3.5,3.5,goindownsouth,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.02475659E9,4.0,4.5,BeerManDan,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.024658351E9,4.5,4.0,frank4sail,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.024641536E9,3.5,3.5,proc,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.023778533E9,4.0,4.0,mickeymac,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.022876438E9,4.0,4.0,Pegasus,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.022745278E9,4.0,3.5,Tim,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.022657817E9,4.5,4.0,Longstaff,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.022503691E9,4.5,4.0,DarthMalt,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.021559885E9,4.5,4.0,WilliamPhilaPa,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.021420025E9,4.5,4.0,cokes,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.019664761E9,3.5,4.5,Viking,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.018519408E9,4.5,3.5,ADR,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.017690455E9,3.5,3.5,mophie,Doppelbock,3.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.01765783E9,4.5,4.5,John,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.017529811E9,4.0,3.5,jackndan,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.017453285E9,4.5,4.0,Bighuge,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.017267456E9,4.0,4.5,marc77,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.017167502E9,3.5,4.5,stoutman,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.015534868E9,4.0,4.0,Thrasher,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.01552215E9,3.5,4.0,QXSTER1,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.01516877E9,4.5,4.5,Bierman9,Doppelbock,4.5,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.014946121E9,4.0,4.0,ZAP,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.014754571E9,2.0,2.5,nklatt,Doppelbock,3.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.011042793E9,3.5,4.0,MississaugaMatt,Doppelbock,4.0,Spaten Optimator,99.0
Spaten-Franziskaner-Bräu,1.035011518E9,4.0,3.5,Jason,German Pilsener,3.5,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.040534075E9,4.0,4.0,goindownsouth,German Pilsener,4.0,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.039669264E9,4.0,3.0,Gusler,German Pilsener,3.5,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.033147814E9,4.0,3.5,Murph,German Pilsener,3.5,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.032273874E9,4.5,2.5,bditty187,German Pilsener,4.0,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.029181426E9,4.5,4.5,Bighuge,German Pilsener,4.0,Spaten Pils,1945.0
Spaten-Franziskaner-Bräu,1.018643961E9,4.0,4.0,marc77,German Pilsener,4.0,Spaten Pils,1945.0
Blue Point Brewing Company,1.038568198E9,4.0,4.0,AaronRed,American Barleywine,4.5,Blue Point Old Howling Bastard,2820.0
Blue Point Brewing Company,1.038942332E9,4.0,3.0,AaronRed,American Amber / Red Ale,4.0,Blue Point Winter Ale,2819.0
Blue Point Brewing Company,1.037097241E9,4.0,4.0,Gusler,American Amber / Red Ale,3.5,Blue Point Winter Ale,2819.0
Blue Point Brewing Company,1.029436049E9,4.0,3.5,AaronRed,American Blonde Ale,4.0,Blue Point Summer Ale,4585.0
Blue Point Brewing Company,1.025954516E9,4.0,4.0,IrishRedRock,American Blonde Ale,4.0,Blue Point Summer Ale,4585.0
Blue Point Brewing Company,1.024606792E9,2.5,3.0,Bighuge,American Blonde Ale,2.5,Blue Point Summer Ale,4585.0
Blue Point Brewing Company,1.041230636E9,5.0,4.0,doho95fu,American Pale Ale (APA),4.5,Blue Point Pale Ale,2708.0
Blue Point Brewing Company,1.0351235E9,3.5,4.0,Shiredave,American Pale Ale (APA),3.5,Blue Point Pale Ale,2708.0
Blue Point Brewing Company,1.013030999E9,4.5,4.0,AaronRed,American Pale Ale (APA),4.5,Blue Point Pale Ale,2708.0
Blue Point Brewing Company,1.037100379E9,4.0,3.5,Gusler,Vienna Lager,4.0,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.035969803E9,3.5,3.0,Jason,Vienna Lager,3.0,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.034680722E9,3.5,3.5,frank4sail,Vienna Lager,3.5,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.029100096E9,4.0,3.5,sponberg,Vienna Lager,3.5,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.02864707E9,3.5,4.0,StevieW,Vienna Lager,4.0,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.025954215E9,3.0,3.0,IrishRedRock,Vienna Lager,3.0,Blue Point Toasted Lager,2318.0
Blue Point Brewing Company,1.024607595E9,3.5,3.0,Bighuge,Vienna Lager,4.0,Blue Point Toasted Lager,2318.0
Route 66 Brewery,1.041211574E9,4.0,4.0,UncleJimbo,Fruit / Vegetable Beer,4.0,Apricot Wheat Ale,6740.0
Route 66 Brewery,1.035104612E9,4.5,4.0,beernut7,Fruit / Vegetable Beer,4.5,Apricot Wheat Ale,6740.0
Route 66 Brewery,1.035104451E9,4.5,4.0,beernut7,American Pale Ale (APA),4.5,Lakeshore Light Ale,6739.0
Route 66 Brewery,1.035105125E9,4.0,4.0,beernut7,American Double / Imperial IPA,4.0,Imperial Pale Ale,6743.0
Route 66 Brewery,1.04121315E9,4.5,4.0,UncleJimbo,American Double / Imperial Stout,4.5,Maple Oatmeal (Maypo) Stout,7747.0
Route 66 Brewery,1.04121271E9,4.5,4.0,UncleJimbo,Extra Special / Strong Bitter (ESB),4.5,American ESB,7746.0
Route 66 Brewery,1.03510498E9,3.5,3.5,beernut7,Märzen / Oktoberfest,3.5,Oktoberfest,6742.0
Route 66 Brewery,1.035104793E9,4.5,4.5,beernut7,American Amber / Red Ale,4.5,River City Red Ale,6741.0
Route 66 Brewery,1.041212047E9,3.5,3.0,UncleJimbo,American Pale Wheat Ale,3.5,Continental Wheat Ale,7743.0
Bierbrouwerij Sint Christoffel B.V,1.029078731E9,4.0,4.0,rastaman,Euro Pale Lager,4.0,Christoffel Bier,2008.0
Bierbrouwerij Sint Christoffel B.V,1.018030668E9,4.0,3.5,rastaman,Munich Dunkel Lager,3.5,Christoffel Robertus,2007.0
"St. George Brewing Company, The",1.039983474E9,3.5,4.0,Riggo,English India Pale Ale (IPA),4.0,India Pale Ale,4948.0
"St. George Brewing Company, The",1.035633782E9,3.5,3.5,proc,English India Pale Ale (IPA),4.0,India Pale Ale,4948.0
"St. George Brewing Company, The",1.026995469E9,4.0,4.0,Murph,English India Pale Ale (IPA),4.5,India Pale Ale,4948.0
"St. George Brewing Company, The",1.026920717E9,5.0,4.0,Murph,American Blonde Ale,4.5,Golden Ale,4941.0
"St. George Brewing Company, The",1.040569115E9,4.5,4.0,StevieW,English Porter,4.5,Porter,4957.0
"St. George Brewing Company, The",1.028143923E9,3.5,4.0,pbrian,English Porter,4.0,Porter,4957.0
"St. George Brewing Company, The",1.027018342E9,5.0,4.0,Murph,English Porter,4.5,Porter,4957.0
"St. George Brewing Company, The",1.038905028E9,3.5,3.5,Dogbrick,German Pilsener,3.5,Pilsner,7386.0
"St. George Brewing Company, The",1.038850138E9,4.5,4.0,Murph,German Pilsener,4.0,Pilsner,7386.0
Idaho Brewing Company,1.030725811E9,4.0,4.0,beernut7,American Pale Ale (APA),4.0,Dr. Hops Pale Ale,5755.0
Iron Hill Brewery & Restaurant,1.039803306E9,4.5,5.0,mophie,Russian Imperial Stout,4.5,Russian Imperial Stout,7524.0
Iron Hill Brewery & Restaurant,1.019934621E9,4.0,4.0,packetknife,Scotch Ale / Wee Heavy,4.5,Wee Heavy Scotch Ale,3430.0
Iron Hill Brewery & Restaurant,1.019333742E9,5.0,5.0,mophie,Scotch Ale / Wee Heavy,5.0,Wee Heavy Scotch Ale,3430.0
Iron Hill Brewery & Restaurant,1.039166783E9,4.5,4.5,Jarod,American Porter,4.5,Pig Iron Porter,3433.0
